State,Date,Death,Dates
Massachusetts,10/25/20,25,2020-10-25
Michigan,10/25/20,0,2020-10-25
Minnesota,10/25/20,21,2020-10-25
Mississippi,10/25/20,0,2020-10-25
Missouri,10/25/20,12,2020-10-25
Montana,10/25/20,3,2020-10-25
Nebraska,10/25/20,1,2020-10-25
Nevada,10/25/20,5,2020-10-25
New Hampshire,10/25/20,0,2020-10-25
New Jersey,10/25/20,4,2020-10-25
New Mexico,10/25/20,2,2020-10-25
New York,10/25/20,8,2020-10-25
North Carolina,10/25/20,13,2020-10-25
North Dakota,10/25/20,8,2020-10-25
Northern Mariana Islands,10/25/20,0,2020-10-25
Ohio,10/25/20,40,2020-10-25
Oklahoma,10/25/20,4,2020-10-25
Oregon,10/25/20,0,2020-10-25
Pennsylvania,10/25/20,11,2020-10-25
Puerto Rico,10/25/20,7,2020-10-25
Rhode Island,10/25/20,2,2020-10-25
South Carolina,10/25/20,9,2020-10-25
South Dakota,10/25/20,9,2020-10-25
Tennessee,10/25/20,31,2020-10-25
Texas,10/25/20,47,2020-10-25
Utah,10/25/20,4,2020-10-25
Vermont,10/25/20,0,2020-10-25
Virgin Islands,10/25/20,0,2020-10-25
Virginia,10/25/20,1,2020-10-25
Washington,10/25/20,8,2020-10-25
West Virginia,10/25/20,1,2020-10-25
Wisconsin,10/25/20,42,2020-10-25
Wyoming,10/25/20,0,2020-10-25
Alabama,10/26/20,0,2020-10-26
Alaska,10/26/20,0,2020-10-26
American Samoa,10/26/20,0,2020-10-26
Arizona,10/26/20,1,2020-10-26
Arkansas,10/26/20,21,2020-10-26
California,10/26/20,17,2020-10-26
Colorado,10/26/20,3,2020-10-26
Connecticut,10/26/20,12,2020-10-26
Delaware,10/26/20,1,2020-10-26
Diamond Princess,10/26/20,0,2020-10-26
District of Columbia,10/26/20,0,2020-10-26
Florida,10/26/20,20,2020-10-26
Georgia,10/26/20,18,2020-10-26
Grand Princess,10/26/20,0,2020-10-26
Guam,10/26/20,4,2020-10-26
Hawaii,10/26/20,0,2020-10-26
Idaho,10/26/20,7,2020-10-26
Illinois,10/26/20,17,2020-10-26
Indiana,10/26/20,42,2020-10-26
Iowa,10/26/20,22,2020-10-26
Kansas,10/26/20,1,2020-10-26
Kentucky,10/26/20,3,2020-10-26
Louisiana,10/26/20,17,2020-10-26
Maine,10/26/20,0,2020-10-26
Maryland,10/26/20,3,2020-10-26
Massachusetts,10/26/20,17,2020-10-26
Michigan,10/26/20,30,2020-10-26
Minnesota,10/26/20,4,2020-10-26
Mississippi,10/26/20,8,2020-10-26
Missouri,10/26/20,4,2020-10-26
Montana,10/26/20,6,2020-10-26
Nebraska,10/26/20,7,2020-10-26
Nevada,10/26/20,1,2020-10-26
New Hampshire,10/26/20,2,2020-10-26
New Jersey,10/26/20,7,2020-10-26
New Mexico,10/26/20,9,2020-10-26
New York,10/26/20,8,2020-10-26
North Carolina,10/26/20,13,2020-10-26
North Dakota,10/26/20,5,2020-10-26
Northern Mariana Islands,10/26/20,0,2020-10-26
Ohio,10/26/20,30,2020-10-26
Oklahoma,10/26/20,2,2020-10-26
Oregon,10/26/20,2,2020-10-26
Pennsylvania,10/26/20,12,2020-10-26
Puerto Rico,10/26/20,3,2020-10-26
Rhode Island,10/26/20,3,2020-10-26
South Carolina,10/26/20,21,2020-10-26
South Dakota,10/26/20,0,2020-10-26
Tennessee,10/26/20,32,2020-10-26
Texas,10/26/20,38,2020-10-26
Utah,10/26/20,2,2020-10-26
Vermont,10/26/20,0,2020-10-26
Virgin Islands,10/26/20,0,2020-10-26
Virginia,10/26/20,2,2020-10-26
Washington,10/26/20,9,2020-10-26
West Virginia,10/26/20,1,2020-10-26
Wisconsin,10/26/20,34,2020-10-26
Wyoming,10/26/20,9,2020-10-26
Alabama,10/27/20,26,2020-10-27
Alaska,10/27/20,2,2020-10-27
American Samoa,10/27/20,0,2020-10-27
Arizona,10/27/20,16,2020-10-27
Arkansas,10/27/20,24,2020-10-27
California,10/27/20,115,2020-10-27
Colorado,10/27/20,10,2020-10-27
Connecticut,10/27/20,6,2020-10-27
Delaware,10/27/20,0,2020-10-27
Diamond Princess,10/27/20,0,2020-10-27
District of Columbia,10/27/20,2,2020-10-27
Florida,10/27/20,56,2020-10-27
Georgia,10/27/20,17,2020-10-27
Grand Princess,10/27/20,0,2020-10-27
Guam,10/27/20,0,2020-10-27
Hawaii,10/27/20,3,2020-10-27
Idaho,10/27/20,5,2020-10-27
Illinois,10/27/20,46,2020-10-27
Indiana,10/27/20,40,2020-10-27
Iowa,10/27/20,23,2020-10-27
Kansas,10/27/20,7,2020-10-27
Kentucky,10/27/20,18,2020-10-27
Louisiana,10/27/20,18,2020-10-27
Maine,10/27/20,0,2020-10-27
Maryland,10/27/20,9,2020-10-27
Massachusetts,10/27/20,7,2020-10-27
Michigan,10/27/20,33,2020-10-27
Minnesota,10/27/20,15,2020-10-27
Mississippi,10/27/20,20,2020-10-27
Missouri,10/27/20,39,2020-10-27
Montana,10/27/20,2,2020-10-27
Nebraska,10/27/20,17,2020-10-27
Nevada,10/27/20,7,2020-10-27
New Hampshire,10/27/20,0,2020-10-27
New Jersey,10/27/20,14,2020-10-27
New Mexico,10/27/20,4,2020-10-27
New York,10/27/20,16,2020-10-27
North Carolina,10/27/20,41,2020-10-27
North Dakota,10/27/20,15,2020-10-27
Northern Mariana Islands,10/27/20,0,2020-10-27
Ohio,10/27/20,40,2020-10-27
Oklahoma,10/27/20,22,2020-10-27
Oregon,10/27/20,9,2020-10-27
Pennsylvania,10/27/20,24,2020-10-27
Puerto Rico,10/27/20,4,2020-10-27
Rhode Island,10/27/20,5,2020-10-27
South Carolina,10/27/20,19,2020-10-27
South Dakota,10/27/20,0,2020-10-27
Tennessee,10/27/20,44,2020-10-27
Texas,10/27/20,84,2020-10-27
Utah,10/27/20,4,2020-10-27
Vermont,10/27/20,0,2020-10-27
Virgin Islands,10/27/20,0,2020-10-27
Virginia,10/27/20,19,2020-10-27
Washington,10/27/20,10,2020-10-27
West Virginia,10/27/20,8,2020-10-27
Wisconsin,10/27/20,46,2020-10-27
Wyoming,10/27/20,0,2020-10-27
Alabama,10/28/20,19,2020-10-28
Alaska,10/28/20,1,2020-10-28
American Samoa,10/28/20,0,2020-10-28
Arizona,10/28/20,14,2020-10-28
Arkansas,10/28/20,18,2020-10-28
California,10/28/20,65,2020-10-28
Colorado,10/28/20,13,2020-10-28
Connecticut,10/28/20,9,2020-10-28
Delaware,10/28/20,4,2020-10-28
Diamond Princess,10/28/20,0,2020-10-28
District of Columbia,10/28/20,0,2020-10-28
Florida,10/28/20,66,2020-10-28
Georgia,10/28/20,32,2020-10-28
Grand Princess,10/28/20,0,2020-10-28
Guam,10/28/20,2,2020-10-28
Hawaii,10/28/20,2,2020-10-28
Idaho,10/28/20,14,2020-10-28
Illinois,10/28/20,51,2020-10-28
Indiana,10/28/20,35,2020-10-28
Iowa,10/28/20,11,2020-10-28
Kansas,10/28/20,24,2020-10-28
Kentucky,10/28/20,14,2020-10-28
Louisiana,10/28/20,18,2020-10-28
Maine,10/28/20,0,2020-10-28
Maryland,10/28/20,7,2020-10-28
Massachusetts,10/28/20,36,2020-10-28
Michigan,10/28/20,21,2020-10-28
Minnesota,10/28/20,19,2020-10-28
Mississippi,10/28/20,19,2020-10-28
Missouri,10/28/20,29,2020-10-28
Montana,10/28/20,20,2020-10-28
Nebraska,10/28/20,8,2020-10-28
Nevada,10/28/20,10,2020-10-28
New Hampshire,10/28/20,3,2020-10-28
New Jersey,10/28/20,18,2020-10-28
New Mexico,10/28/20,11,2020-10-28
New York,10/28/20,10,2020-10-28
North Carolina,10/28/20,34,2020-10-28
North Dakota,10/28/20,12,2020-10-28
Northern Mariana Islands,10/28/20,0,2020-10-28
Ohio,10/28/20,42,2020-10-28
Oklahoma,10/28/20,13,2020-10-28
Oregon,10/28/20,7,2020-10-28
Pennsylvania,10/28/20,23,2020-10-28
Puerto Rico,10/28/20,5,2020-10-28
Rhode Island,10/28/20,3,2020-10-28
South Carolina,10/28/20,34,2020-10-28
South Dakota,10/28/20,9,2020-10-28
Tennessee,10/28/20,34,2020-10-28
Texas,10/28/20,106,2020-10-28
Utah,10/28/20,10,2020-10-28
Vermont,10/28/20,0,2020-10-28
Virgin Islands,10/28/20,0,2020-10-28
Virginia,10/28/20,16,2020-10-28
Washington,10/28/20,12,2020-10-28
West Virginia,10/28/20,4,2020-10-28
Wisconsin,10/28/20,51,2020-10-28
Wyoming,10/28/20,0,2020-10-28
Alabama,10/29/20,3,2020-10-29
Alaska,10/29/20,6,2020-10-29
American Samoa,10/29/20,0,2020-10-29
Arizona,10/29/20,13,2020-10-29
Arkansas,10/29/20,19,2020-10-29
California,10/29/20,31,2020-10-29
Colorado,10/29/20,19,2020-10-29
Connecticut,10/29/20,5,2020-10-29
Delaware,10/29/20,8,2020-10-29
Diamond Princess,10/29/20,0,2020-10-29
District of Columbia,10/29/20,1,2020-10-29
Florida,10/29/20,77,2020-10-29
Georgia,10/29/20,47,2020-10-29
Grand Princess,10/29/20,0,2020-10-29
Guam,10/29/20,1,2020-10-29
Hawaii,10/29/20,2,2020-10-29
Idaho,10/29/20,16,2020-10-29
Illinois,10/29/20,56,2020-10-29
Indiana,10/29/20,39,2020-10-29
Iowa,10/29/20,14,2020-10-29
Kansas,10/29/20,1,2020-10-29
Kentucky,10/29/20,19,2020-10-29
Louisiana,10/29/20,18,2020-10-29
Maine,10/29/20,0,2020-10-29
Maryland,10/29/20,12,2020-10-29
Massachusetts,10/29/20,27,2020-10-29
Michigan,10/29/20,47,2020-10-29
Minnesota,10/29/20,32,2020-10-29
Mississippi,10/29/20,8,2020-10-29
Missouri,10/29/20,7,2020-10-29
Montana,10/29/20,12,2020-10-29
Nebraska,10/29/20,9,2020-10-29
Nevada,10/29/20,3,2020-10-29
New Hampshire,10/29/20,4,2020-10-29
New Jersey,10/29/20,8,2020-10-29
New Mexico,10/29/20,3,2020-10-29
New York,10/29/20,19,2020-10-29
North Carolina,10/29/20,38,2020-10-29
North Dakota,10/29/20,11,2020-10-29
Northern Mariana Islands,10/29/20,0,2020-10-29
Ohio,10/29/20,40,2020-10-29
Oklahoma,10/29/20,20,2020-10-29
Oregon,10/29/20,2,2020-10-29
Pennsylvania,10/29/20,36,2020-10-29
Puerto Rico,10/29/20,1,2020-10-29
Rhode Island,10/29/20,4,2020-10-29
South Carolina,10/29/20,13,2020-10-29
South Dakota,10/29/20,19,2020-10-29
Tennessee,10/29/20,22,2020-10-29
Texas,10/29/20,117,2020-10-29
Utah,10/29/20,10,2020-10-29
Vermont,10/29/20,0,2020-10-29
Virgin Islands,10/29/20,0,2020-10-29
Virginia,10/29/20,20,2020-10-29
Washington,10/29/20,4,2020-10-29
West Virginia,10/29/20,7,2020-10-29
Wisconsin,10/29/20,43,2020-10-29
Wyoming,10/29/20,10,2020-10-29
Alabama,10/30/20,18,2020-10-30
Alaska,10/30/20,4,2020-10-30
American Samoa,10/30/20,0,2020-10-30
Arizona,10/30/20,16,2020-10-30
Arkansas,10/30/20,6,2020-10-30
California,10/30/20,59,2020-10-30
Colorado,10/30/20,10,2020-10-30
Connecticut,10/30/20,7,2020-10-30
Delaware,10/30/20,2,2020-10-30
Diamond Princess,10/30/20,0,2020-10-30
District of Columbia,10/30/20,1,2020-10-30
Florida,10/30/20,72,2020-10-30
Georgia,10/30/20,32,2020-10-30
Grand Princess,10/30/20,0,2020-10-30
Guam,10/30/20,1,2020-10-30
Hawaii,10/30/20,1,2020-10-30
Idaho,10/30/20,11,2020-10-30
Illinois,10/30/20,49,2020-10-30
Indiana,10/30/20,49,2020-10-30
Iowa,10/30/20,9,2020-10-30
Kansas,10/30/20,21,2020-10-30
Kentucky,10/30/20,15,2020-10-30
Louisiana,10/30/20,11,2020-10-30
Maine,10/30/20,0,2020-10-30
Maryland,10/30/20,10,2020-10-30
Massachusetts,10/30/20,24,2020-10-30
Michigan,10/30/20,12,2020-10-30
Minnesota,10/30/20,19,2020-10-30
Mississippi,10/30/20,18,2020-10-30
Missouri,10/30/20,51,2020-10-30
Montana,10/30/20,27,2020-10-30
Nebraska,10/30/20,9,2020-10-30
Nevada,10/30/20,8,2020-10-30
New Hampshire,10/30/20,0,2020-10-30
New Jersey,10/30/20,7,2020-10-30
New Mexico,10/30/20,13,2020-10-30
New York,10/30/20,29,2020-10-30
North Carolina,10/30/20,49,2020-10-30
North Dakota,10/30/20,13,2020-10-30
Northern Mariana Islands,10/30/20,0,2020-10-30
Ohio,10/30/20,41,2020-10-30
Oklahoma,10/30/20,20,2020-10-30
Oregon,10/30/20,2,2020-10-30
Pennsylvania,10/30/20,29,2020-10-30
Puerto Rico,10/30/20,6,2020-10-30
Rhode Island,10/30/20,5,2020-10-30
South Carolina,10/30/20,7,2020-10-30
South Dakota,10/30/20,12,2020-10-30
Tennessee,10/30/20,78,2020-10-30
Texas,10/30/20,108,2020-10-30
Utah,10/30/20,3,2020-10-30
Vermont,10/30/20,0,2020-10-30
Virgin Islands,10/30/20,0,2020-10-30
Virginia,10/30/20,7,2020-10-30
Washington,10/30/20,11,2020-10-30
West Virginia,10/30/20,8,2020-10-30
Wisconsin,10/30/20,44,2020-10-30
Wyoming,10/30/20,0,2020-10-30
Alabama,10/31/20,35,2020-10-31
Alaska,10/31/20,1,2020-10-31
American Samoa,10/31/20,0,2020-10-31
Arizona,10/31/20,45,2020-10-31
Arkansas,10/31/20,25,2020-10-31
California,10/31/20,64,2020-10-31
Colorado,10/31/20,7,2020-10-31
Connecticut,10/31/20,0,2020-10-31
Delaware,10/31/20,4,2020-10-31
Diamond Princess,10/31/20,0,2020-10-31
District of Columbia,10/31/20,0,2020-10-31
Florida,10/31/20,41,2020-10-31
Georgia,10/31/20,24,2020-10-31
Grand Princess,10/31/20,0,2020-10-31
Guam,10/31/20,0,2020-10-31
Hawaii,10/31/20,3,2020-10-31
Idaho,10/31/20,3,2020-10-31
Illinois,10/31/20,46,2020-10-31
Indiana,10/31/20,35,2020-10-31
Iowa,10/31/20,2,2020-10-31
Kansas,10/31/20,0,2020-10-31
Kentucky,10/31/20,9,2020-10-31
Louisiana,10/31/20,0,2020-10-31
Maine,10/31/20,1,2020-10-31
Maryland,10/31/20,10,2020-10-31
Massachusetts,10/31/20,16,2020-10-31
Michigan,10/31/20,34,2020-10-31
Minnesota,10/31/20,20,2020-10-31
Mississippi,10/31/20,6,2020-10-31
Missouri,10/31/20,94,2020-10-31
Montana,10/31/20,11,2020-10-31
Nebraska,10/31/20,6,2020-10-31
Nevada,10/31/20,0,2020-10-31
New Hampshire,10/31/20,1,2020-10-31
New Jersey,10/31/20,11,2020-10-31
New Mexico,10/31/20,11,2020-10-31
New York,10/31/20,6,2020-10-31
North Carolina,10/31/20,46,2020-10-31
North Dakota,10/31/20,12,2020-10-31
Northern Mariana Islands,10/31/20,0,2020-10-31
Ohio,10/31/20,37,2020-10-31
Oklahoma,10/31/20,11,2020-10-31
Oregon,10/31/20,14,2020-10-31
Pennsylvania,10/31/20,26,2020-10-31
Puerto Rico,10/31/20,2,2020-10-31
Rhode Island,10/31/20,3,2020-10-31
South Carolina,10/31/20,39,2020-10-31
South Dakota,10/31/20,10,2020-10-31
Tennessee,10/31/20,12,2020-10-31
Texas,10/31/20,74,2020-10-31
Utah,10/31/20,3,2020-10-31
Vermont,10/31/20,0,2020-10-31
Virgin Islands,10/31/20,0,2020-10-31
Virginia,10/31/20,11,2020-10-31
Washington,10/31/20,14,2020-10-31
West Virginia,10/31/20,6,2020-10-31
Wisconsin,10/31/20,40,2020-10-31
Wyoming,10/31/20,0,2020-10-31
Alabama,11/1/20,6,2020-11-01
Alaska,11/1/20,3,2020-11-01
American Samoa,11/1/20,0,2020-11-01
Arizona,11/1/20,0,2020-11-01
Arkansas,11/1/20,33,2020-11-01
California,11/1/20,19,2020-11-01
Colorado,11/1/20,3,2020-11-01
Connecticut,11/1/20,0,2020-11-01
Delaware,11/1/20,3,2020-11-01
Diamond Princess,11/1/20,0,2020-11-01
District of Columbia,11/1/20,0,2020-11-01
Florida,11/1/20,28,2020-11-01
Georgia,11/1/20,2,2020-11-01
Grand Princess,11/1/20,0,2020-11-01
Guam,11/1/20,0,2020-11-01
Hawaii,11/1/20,0,2020-11-01
Idaho,11/1/20,1,2020-11-01
Illinois,11/1/20,35,2020-11-01
Indiana,11/1/20,40,2020-11-01
Iowa,11/1/20,17,2020-11-01
Kansas,11/1/20,0,2020-11-01
Kentucky,11/1/20,4,2020-11-01
Louisiana,11/1/20,7,2020-11-01
Maine,11/1/20,0,2020-11-01
Maryland,11/1/20,5,2020-11-01
Massachusetts,11/1/20,22,2020-11-01
Michigan,11/1/20,0,2020-11-01
Minnesota,11/1/20,18,2020-11-01
Mississippi,11/1/20,14,2020-11-01
Missouri,11/1/20,1,2020-11-01
Montana,11/1/20,1,2020-11-01
Nebraska,11/1/20,2,2020-11-01
Nevada,11/1/20,4,2020-11-01
New Hampshire,11/1/20,0,2020-11-01
New Jersey,11/1/20,4,2020-11-01
New Mexico,11/1/20,8,2020-11-01
New York,11/1/20,23,2020-11-01
North Carolina,11/1/20,5,2020-11-01
North Dakota,11/1/20,7,2020-11-01
Northern Mariana Islands,11/1/20,0,2020-11-01
Ohio,11/1/20,52,2020-11-01
Oklahoma,11/1/20,8,2020-11-01
Oregon,11/1/20,2,2020-11-01
Pennsylvania,11/1/20,3,2020-11-01
Puerto Rico,11/1/20,10,2020-11-01
Rhode Island,11/1/20,4,2020-11-01
South Carolina,11/1/20,1,2020-11-01
South Dakota,11/1/20,12,2020-11-01
Tennessee,11/1/20,0,2020-11-01
Texas,11/1/20,52,2020-11-01
Utah,11/1/20,10,2020-11-01
Vermont,11/1/20,0,2020-11-01
Virgin Islands,11/1/20,0,2020-11-01
Virginia,11/1/20,1,2020-11-01
Washington,11/1/20,8,2020-11-01
West Virginia,11/1/20,1,2020-11-01
Wisconsin,11/1/20,24,2020-11-01
Wyoming,11/1/20,0,2020-11-01
Alabama,11/2/20,0,2020-11-02
Alaska,11/2/20,1,2020-11-02
American Samoa,11/2/20,0,2020-11-02
Arizona,11/2/20,3,2020-11-02
Arkansas,11/2/20,27,2020-11-02
California,11/2/20,10,2020-11-02
Colorado,11/2/20,4,2020-11-02
Connecticut,11/2/20,11,2020-11-02
Delaware,11/2/20,2,2020-11-02
Diamond Princess,11/2/20,0,2020-11-02
District of Columbia,11/2/20,1,2020-11-02
Florida,11/2/20,45,2020-11-02
Georgia,11/2/20,18,2020-11-02
Grand Princess,11/2/20,0,2020-11-02
Guam,11/2/20,0,2020-11-02
Hawaii,11/2/20,0,2020-11-02
Idaho,11/2/20,2,2020-11-02
Illinois,11/2/20,18,2020-11-02
Indiana,11/2/20,43,2020-11-02
Iowa,11/2/20,23,2020-11-02
Kansas,11/2/20,17,2020-11-02
Kentucky,11/2/20,3,2020-11-02
Louisiana,11/2/20,8,2020-11-02
Maine,11/2/20,1,2020-11-02
Maryland,11/2/20,3,2020-11-02
Massachusetts,11/2/20,10,2020-11-02
Michigan,11/2/20,17,2020-11-02
Minnesota,11/2/20,9,2020-11-02
Mississippi,11/2/20,0,2020-11-02
Missouri,11/2/20,5,2020-11-02
Montana,11/2/20,10,2020-11-02
Nebraska,11/2/20,2,2020-11-02
Nevada,11/2/20,3,2020-11-02
New Hampshire,11/2/20,0,2020-11-02
New Jersey,11/2/20,3,2020-11-02
New Mexico,11/2/20,10,2020-11-02
New York,11/2/20,11,2020-11-02
North Carolina,11/2/20,7,2020-11-02
North Dakota,11/2/20,9,2020-11-02
Northern Mariana Islands,11/2/20,0,2020-11-02
Ohio,11/2/20,49,2020-11-02
Oklahoma,11/2/20,9,2020-11-02
Oregon,11/2/20,1,2020-11-02
Pennsylvania,11/2/20,10,2020-11-02
Puerto Rico,11/2/20,7,2020-11-02
Rhode Island,11/2/20,6,2020-11-02
South Carolina,11/2/20,10,2020-11-02
South Dakota,11/2/20,1,2020-11-02
Tennessee,11/2/20,26,2020-11-02
Texas,11/2/20,42,2020-11-02
Utah,11/2/20,0,2020-11-02
Vermont,11/2/20,0,2020-11-02
Virgin Islands,11/2/20,0,2020-11-02
Virginia,11/2/20,3,2020-11-02
Washington,11/2/20,5,2020-11-02
West Virginia,11/2/20,1,2020-11-02
Wisconsin,11/2/20,41,2020-11-02
Wyoming,11/2/20,10,2020-11-02
Alabama,11/3/20,14,2020-11-03
Alaska,11/3/20,0,2020-11-03
American Samoa,11/3/20,0,2020-11-03
Arizona,11/3/20,38,2020-11-03
Arkansas,11/3/20,18,2020-11-03
California,11/3/20,71,2020-11-03
Colorado,11/3/20,19,2020-11-03
Connecticut,11/3/20,8,2020-11-03
Delaware,11/3/20,4,2020-11-03
Diamond Princess,11/3/20,0,2020-11-03
District of Columbia,11/3/20,0,2020-11-03
Florida,11/3/20,56,2020-11-03
Georgia,11/3/20,480,2020-11-03
Grand Princess,11/3/20,0,2020-11-03
Guam,11/3/20,1,2020-11-03
Hawaii,11/3/20,0,2020-11-03
Idaho,11/3/20,15,2020-11-03
Illinois,11/3/20,68,2020-11-03
Indiana,11/3/20,43,2020-11-03
Iowa,11/3/20,24,2020-11-03
Kansas,11/3/20,11,2020-11-03
Kentucky,11/3/20,11,2020-11-03
Louisiana,11/3/20,17,2020-11-03
Maine,11/3/20,0,2020-11-03
Maryland,11/3/20,7,2020-11-03
Massachusetts,11/3/20,12,2020-11-03
Michigan,11/3/20,45,2020-11-03
Minnesota,11/3/20,15,2020-11-03
Mississippi,11/3/20,36,2020-11-03
Missouri,11/3/20,34,2020-11-03
Montana,11/3/20,13,2020-11-03
Nebraska,11/3/20,4,2020-11-03
Nevada,11/3/20,23,2020-11-03
New Hampshire,11/3/20,0,2020-11-03
New Jersey,11/3/20,14,2020-11-03
New Mexico,11/3/20,9,2020-11-03
New York,11/3/20,10,2020-11-03
North Carolina,11/3/20,67,2020-11-03
North Dakota,11/3/20,15,2020-11-03
Northern Mariana Islands,11/3/20,0,2020-11-03
Ohio,11/3/20,53,2020-11-03
Oklahoma,11/3/20,21,2020-11-03
Oregon,11/3/20,9,2020-11-03
Pennsylvania,11/3/20,30,2020-11-03
Puerto Rico,11/3/20,3,2020-11-03
Rhode Island,11/3/20,1,2020-11-03
South Carolina,11/3/20,22,2020-11-03
South Dakota,11/3/20,8,2020-11-03
Tennessee,11/3/20,75,2020-11-03
Texas,11/3/20,105,2020-11-03
Utah,11/3/20,6,2020-11-03
Vermont,11/3/20,0,2020-11-03
Virgin Islands,11/3/20,1,2020-11-03
Virginia,11/3/20,8,2020-11-03
Washington,11/3/20,10,2020-11-03
West Virginia,11/3/20,10,2020-11-03
Wisconsin,11/3/20,37,2020-11-03
Wyoming,11/3/20,4,2020-11-03
Alabama,11/4/20,19,2020-11-04
Alaska,11/4/20,0,2020-11-04
American Samoa,11/4/20,0,2020-11-04
Arizona,11/4/20,39,2020-11-04
Arkansas,11/4/20,23,2020-11-04
California,11/4/20,65,2020-11-04
Colorado,11/4/20,22,2020-11-04
Connecticut,11/4/20,10,2020-11-04
Delaware,11/4/20,1,2020-11-04
Diamond Princess,11/4/20,0,2020-11-04
District of Columbia,11/4/20,0,2020-11-04
Florida,11/4/20,32,2020-11-04
Georgia,11/4/20,43,2020-11-04
Grand Princess,11/4/20,0,2020-11-04
Guam,11/4/20,3,2020-11-04
Hawaii,11/4/20,0,2020-11-04
Idaho,11/4/20,17,2020-11-04
Illinois,11/4/20,55,2020-11-04
Indiana,11/4/20,52,2020-11-04
Iowa,11/4/20,21,2020-11-04
Kansas,11/4/20,30,2020-11-04
Kentucky,11/4/20,11,2020-11-04
Louisiana,11/4/20,24,2020-11-04
Maine,11/4/20,2,2020-11-04
Maryland,11/4/20,10,2020-11-04
Massachusetts,11/4/20,27,2020-11-04
Michigan,11/4/20,21,2020-11-04
Minnesota,11/4/20,31,2020-11-04
Mississippi,11/4/20,13,2020-11-04
Missouri,11/4/20,24,2020-11-04
Montana,11/4/20,5,2020-11-04
Nebraska,11/4/20,9,2020-11-04
Nevada,11/4/20,7,2020-11-04
New Hampshire,11/4/20,1,2020-11-04
New Jersey,11/4/20,20,2020-11-04
New Mexico,11/4/20,14,2020-11-04
New York,11/4/20,20,2020-11-04
North Carolina,11/4/20,50,2020-11-04
North Dakota,11/4/20,12,2020-11-04
Northern Mariana Islands,11/4/20,0,2020-11-04
Ohio,11/4/20,53,2020-11-04
Oklahoma,11/4/20,17,2020-11-04
Oregon,11/4/20,4,2020-11-04
Pennsylvania,11/4/20,37,2020-11-04
Puerto Rico,11/4/20,8,2020-11-04
Rhode Island,11/4/20,4,2020-11-04
South Carolina,11/4/20,17,2020-11-04
South Dakota,11/4/20,14,2020-11-04
Tennessee,11/4/20,24,2020-11-04
Texas,11/4/20,140,2020-11-04
Utah,11/4/20,5,2020-11-04
Vermont,11/4/20,0,2020-11-04
Virgin Islands,11/4/20,1,2020-11-04
Virginia,11/4/20,11,2020-11-04
Washington,11/4/20,12,2020-11-04
West Virginia,11/4/20,3,2020-11-04
Wisconsin,11/4/20,25,2020-11-04
Wyoming,11/4/20,12,2020-11-04
Alabama,11/5/20,20,2020-11-05
Alaska,11/5/20,0,2020-11-05
American Samoa,11/5/20,0,2020-11-05
Arizona,11/5/20,28,2020-11-05
Arkansas,11/5/20,11,2020-11-05
California,11/5/20,65,2020-11-05
Colorado,11/5/20,20,2020-11-05
Connecticut,11/5/20,11,2020-11-05
Delaware,11/5/20,2,2020-11-05
Diamond Princess,11/5/20,0,2020-11-05
District of Columbia,11/5/20,3,2020-11-05
Florida,11/5/20,39,2020-11-05
Georgia,11/5/20,56,2020-11-05
Grand Princess,11/5/20,0,2020-11-05
Guam,11/5/20,2,2020-11-05
Hawaii,11/5/20,0,2020-11-05
Idaho,11/5/20,7,2020-11-05
Illinois,11/5/20,97,2020-11-05
Indiana,11/5/20,40,2020-11-05
Iowa,11/5/20,13,2020-11-05
Kansas,11/5/20,0,2020-11-05
Kentucky,11/5/20,20,2020-11-05
Louisiana,11/5/20,20,2020-11-05
Maine,11/5/20,0,2020-11-05
Maryland,11/5/20,10,2020-11-05
Massachusetts,11/5/20,23,2020-11-05
Michigan,11/5/20,51,2020-11-05
Minnesota,11/5/20,25,2020-11-05
Mississippi,11/5/20,8,2020-11-05
Missouri,11/5/20,18,2020-11-05
Montana,11/5/20,3,2020-11-05
Nebraska,11/5/20,5,2020-11-05
Nevada,11/5/20,10,2020-11-05
New Hampshire,11/5/20,2,2020-11-05
New Jersey,11/5/20,12,2020-11-05
New Mexico,11/5/20,23,2020-11-05
New York,11/5/20,64,2020-11-05
North Carolina,11/5/20,41,2020-11-05
North Dakota,11/5/20,29,2020-11-05
Northern Mariana Islands,11/5/20,0,2020-11-05
Ohio,11/5/20,56,2020-11-05
Oklahoma,11/5/20,21,2020-11-05
Oregon,11/5/20,5,2020-11-05
Pennsylvania,11/5/20,45,2020-11-05
Puerto Rico,11/5/20,5,2020-11-05
Rhode Island,11/5/20,4,2020-11-05
South Carolina,11/5/20,7,2020-11-05
South Dakota,11/5/20,22,2020-11-05
Tennessee,11/5/20,31,2020-11-05
Texas,11/5/20,128,2020-11-05
Utah,11/5/20,7,2020-11-05
Vermont,11/5/20,0,2020-11-05
Virgin Islands,11/5/20,0,2020-11-05
Virginia,11/5/20,11,2020-11-05
Washington,11/5/20,12,2020-11-05
West Virginia,11/5/20,8,2020-11-05
Wisconsin,11/5/20,25,2020-11-05
Wyoming,11/5/20,0,2020-11-05
Alabama,11/6/20,23,2020-11-06
Alaska,11/6/20,0,2020-11-06
American Samoa,11/6/20,0,2020-11-06
Arizona,11/6/20,22,2020-11-06
Arkansas,11/6/20,19,2020-11-06
California,11/6/20,50,2020-11-06
